budget,production,country_kaggle,director,genre_kaggle,gross,name,rating,released,runtime,score_imdb,star_kaggle,votes_imdb,writer_kaggle,year,genres_omdb,writers_omdb,actors_omdb,plot,language_omdb,country_omdb,awards,poster,score_metacritic,type
5000000.0,Hydraulx,USA,Jeff Nichols,Drama,1729969.0,Take Shelter,R,2011-11-10,121,7.4,Michael Shannon,76102,Jeff Nichols,2011,,,,,,,,,,
30000000.0,Dark Castle Entertainment,UK,Jaume Collet-Serra,Action,63686397.0,Unknown,PG-13,2011-02-18,113,6.9,Liam Neeson,221649,Oliver Butcher,2011,,,,,,,,,,
17000000.0,CBS Films,USA,Daniel Barnz,Drama,27865571.0,Beastly,PG-13,2011-03-04,86,5.6,Alex Pettyfer,68242,Daniel Barnz,2011,,,,,,,,,,
40000000.0,New Line Cinema,USA,Steven Quale,Horror,42587643.0,Final Destination 5,R,2011-08-12,92,5.9,Nicholas D'Agosto,89887,Eric Heisserer,2011,,,,,,,,,,
0.0,The Weinstein Company,UK,Simon Curtis,Biography,14600347.0,My Week with Marilyn,R,2011-12-23,99,7.0,Michelle Williams,75373,Adrian Hodges,2011,,,,,,,,,,
150000000.0,DreamWorks Animation,USA,Jennifer Yuh Nelson,Animation,165249063.0,Kung Fu Panda 2,PG,2011-05-26,90,7.3,Jack Black,203107,Jonathan Aibel,2011,,,,,,,,,,
4000000.0,"Harvey Boys, The",USA,Kevin Smith,Action,1104682.0,Red State,R,2011-09-30,88,6.2,Michael Parks,56365,Kevin Smith,2011,,,,,,,,,,
100000.0,Artists Public Domain,USA,Mike Cahill,Drama,1316074.0,Another Earth,PG-13,2011-10-12,92,7.0,Brit Marling,78957,Mike Cahill,2011,,,,,,,,,,
57000000.0,Columbia Pictures,USA,Mark Neveldine,Action,51774002.0,Ghost Rider: Spirit of Vengeance,PG-13,2012-02-17,96,4.3,Nicolas Cage,94617,Scott M. Gimple,2011,,,,,,,,,,
42000000.0,Warner Bros.,USA,Catherine Hardwicke,Fantasy,37662162.0,Red Riding Hood,PG-13,2011-03-11,100,5.4,Amanda Seyfried,96451,David Leslie Johnson,2011,,,,,,,,,,
16000000.0,Screen Gems,USA,Christian E. Christiansen,Drama,37300107.0,The Roommate,PG-13,2011-02-04,100,4.9,Minka Kelly,30941,Sonny Mallhi,2011,,,,,,,,,,
38000000.0,Fox 2000 Pictures,USA,Francis Lawrence,Drama,58709717.0,Water for Elephants,PG-13,2011-04-22,100,6.9,Robert Pattinson,100146,Richard LaGravenese,2011,,,,,,,,,,
0.0,Twentieth Century Fox Film Corporation,USA,David Gordon Green,Comedy,30538669.0,The Sitter,R,2011-12-09,81,5.7,Jonah Hill,62890,Brian Gatewood,2011,,,,,,,,,,
23000000.0,Relativity Media,Ireland,Steven Soderbergh,Action,18942396.0,Agentes Secretos,R,2012-01-20,93,5.8,Gina Carano,75489,Lem Dobbs,2011,,,,,,,,,,
20000000.0,Regency Enterprises,USA,Mark Mylod,Comedy,14008193.0,What's Your Number?,R,2011-09-30,106,6.1,Anna Faris,63448,Gabrielle Allan,2011,,,,,,,,,,
0.0,BBC Films,UK,David Mackenzie,Drama,2959.0,Perfect Sense,R,2012-03-09,92,7.1,Ewan McGregor,46538,Kim Fupz Aakeson,2011,,,,,,,,,,
25000000.0,Screen Gems,USA,Rod Lurie,Action,10324441.0,Straw Dogs,R,2011-09-16,110,5.8,James Marsden,28710,Rod Lurie,2011,,,,,,,,,,
23000000.0,Rogue Pictures,USA,Michael Dowse,Comedy,6923891.0,Take Me Home Tonight,R,2011-03-04,100,6.3,Topher Grace,46068,Jackie Filgo,2011,,,,,,,,,,
75000000.0,Universal Pictures,USA,Brett Ratner,Action,78046570.0,Tower Heist,PG-13,2011-11-04,104,6.2,Eddie Murphy,116459,Adam Cooper,2011,,,,,,,,,,
50000000.0,Summit Entertainment,USA,Patrick Lussier,Action,10706786.0,Drive Angry,R,2011-02-25,104,5.4,Nicolas Cage,85499,Todd Farmer,2011,,,,,,,,,,
10000000.0,Blueprint Pictures,UK,John Madden,Comedy,46412041.0,The Best Exotic Marigold Hotel,PG-13,2012-05-25,124,7.3,Judi Dench,80051,Ol Parker,2011,,,,,,,,,,
0.0,Six Entertainment Company,USA,Tom Six,Horror,122890.0,The Human Centipede II (Full Sequence),NOT RATED,2011-11,91,3.9,Ashlynn Yennie,29249,Tom Six,2011,,,,,,,,,,
55000000.0,Cliffjack Motion Pictures,USA,Jim Sheridan,Drama,21283440.0,Dream House,PG-13,2011-09-30,84,6.0,Daniel Craig,54803,David Loucka,2011,,,,,,,,,,
56000000.0,New Line Cinema,USA,Garry Marshall,Comedy,54544638.0,New Year's Eve,PG-13,2011-12-09,113,5.7,Sarah Jessica Parker,70914,Katherine Fugate,2011,,,,,,,,,,
30000000.0,Universal Pictures,USA,Tom Hanks,Comedy,35608245.0,Larry Crowne,PG-13,2011-07-01,98,6.1,Tom Hanks,53606,Tom Hanks,2011,,,,,,,,,,
70000000.0,Omnilab Media,UK,Gary McKendry,Action,25124986.0,Killer Elite,R,2011-09-23,116,6.5,Jason Statham,111398,Matt Sherring,2011,,,,,,,,,,
37000000.0,New Line Cinema,USA,Mikael H�fstr�m,Drama,33047633.0,The Rite,PG-13,2011-01-28,114,6.0,Colin O'Donoghue,80181,Michael Petroni,2011,,,,,,,,,,
27000000.0,Dimension Films,USA,Robert Rodriguez,Action,38538188.0,Spy Kids 4: All the Time in the World,PG,2011-08-19,100,3.6,Jessica Alba,17340,Robert Rodriguez,2011,,,,,,,,,,
0.0,Anchor Bay Films,USA,Jamie Linden,Comedy,203373.0,10 Years,PG-13,2012-10-05,100,6.1,Channing Tatum,20229,Jamie Linden,2011,,,,,,,,,,
20000000.0,Fox 2000 Pictures,Hungary,Thomas Bezucha,Adventure,23186769.0,Princesa por accidente,PG,2011-07-01,100,5.8,Selena Gomez,35684,Thomas Bezucha,2011,,,,,,,,,,
0.0,Film4,UK,Ben Palmer,Comedy,36000.0,The Inbetweeners Movie,R,2011-08-17,97,6.8,James Buckley,68128,Iain Morris,2011,,,,,,,,,,
6000000.0,Reprisal Films,Ireland,John Michael McDonagh,Comedy,5359774.0,The Guard,R,2011-07-07,100,7.3,Brendan Gleeson,69465,John Michael McDonagh,2011,,,,,,,,,,
40000000.0,Warner Bros.,USA,Stephen Daldry,Adventure,31847881.0,Extremely Loud & Incredibly Close,PG-13,2012-01-20,129,6.9,Thomas Horn,87522,Eric Roth,2011,,,,,,,,,,
0.0,Corsan,Belgium,Lee Tamahori,Biography,1357042.0,The Devil's Double,R,2012-08-10,109,7.1,Dominic Cooper,56126,Michael Thomas,2011,,,,,,,,,,
35000000.0,Alcon Entertainment,USA,Luke Greenfield,Comedy,39046489.0,Something Borrowed,PG-13,2011-05-06,100,5.9,Ginnifer Goodwin,51026,Jennie Snyder Urman,2011,,,,,,,,,,
0.0,Fox Searchlight Pictures,USA,Sean Durkin,Drama,2981638.0,Martha Marcy May Marlene,R,2011-12-21,102,6.9,Elizabeth Olsen,42844,Sean Durkin,2011,,,,,,,,,,
45000000.0,GK Films,USA,Bruce Robinson,Comedy,13100042.0,The Rum Diary,R,2011-10-28,120,6.2,Johnny Depp,90562,Bruce Robinson,2011,,,,,,,,,,
13000000.0,Path�,UK,Phyllida Lloyd,Biography,30017992.0,The Iron Lady,PG-13,2012-01-13,105,6.4,Meryl Streep,88841,Abi Morgan,2011,,,,,,,,,,
25000000.0,SBS Productions,France,Roman Polanski,Comedy,2547047.0,�Sabes qui�n viene?,R,2012-04-20,80,7.2,Jodie Foster,103437,Yasmina Reza,2011,,,,,,,,,,
750000.0,Dark Sky Films,USA,Ti West,Horror,77501.0,The Innkeepers,R,2012-04-20,101,5.5,Sara Paxton,29002,Ti West,2011,,,,,,,,,,
70000000.0,Universal Pictures,USA,Ron Howard,Comedy,48475290.0,The Dilemma,PG-13,2011-01-14,111,5.3,Vince Vaughn,45768,Allan Loeb,2011,,,,,,,,,,
28000000.0,Columbia Pictures,Germany,Ruben Fleischer,Action,37053924.0,30 minutos o menos,R,2011-08-12,83,6.1,Jesse Eisenberg,82495,Michael Diliberti,2011,,,,,,,,,,
120000000.0,Columbia Pictures,USA,Michel Gondry,Action,98780042.0,The Green Hornet,PG-13,2011-01-14,100,5.8,Seth Rogen,142094,Seth Rogen,2011,,,,,,,,,,
35000000.0,Millennium Films,USA,Joel Schumacher,Crime,16816.0,Trespass,R,2012-05-18,91,5.3,Nicolas Cage,36771,Karl Gajdusek,2011,,,,,,,,,,
45000000.0,Walt Disney Pictures,USA,James Bobin,Adventure,88631237.0,The Muppets,PG,2011-11-23,100,7.1,Amy Adams,78440,Jason Segel,2011,,,,,,,,,,
30000000.0,Summit Entertainment,USA,Chris Gorak,Action,21426805.0,The Darkest Hour,PG-13,2011-12-25,89,4.9,Emile Hirsch,51758,Jon Spaihts,2011,,,,,,,,,,
40000000.0,Atlas Entertainment,USA,Dominic Sena,Action,24827228.0,Season of the Witch,PG-13,2011-01-07,95,5.4,Nicolas Cage,80353,Bragi F. Schut,2011,,,,,,,,,,
36000000.0,Touchstone Pictures,UK,Kelly Asbury,Animation,99967670.0,Gnomeo & Juliet,G,2011-02-11,84,6.0,James McAvoy,45274,Rob Sprackling,2011,,,,,,,,,,
12000000.0,Anchor Bay Films,USA,Jonathan Hensleigh,Biography,1187711.0,Kill the Irishman,R,2012-05-11,106,7.1,Ray Stevenson,37684,Jonathan Hensleigh,2011,,,,,,,,,,
0.0,"Bureau, The",UK,Andrew Haigh,Drama,455459.0,Weekend,NOT RATED,2011-11-04,97,7.7,Tom Cullen,22381,Andrew Haigh,2011,,,,,,,,,,
15000000.0,Semtex Films,UK,Madonna,Drama,583455.0,W.E.,R,2012-07-06,119,6.2,Abbie Cornish,10495,Madonna,2011,,,,,,,,,,
5000000.0,Mandalay Vision,USA,Richard Linklater,Biography,9203192.0,Bernie,PG-13,2012-06-22,99,6.8,Jack Black,49922,Skip Hollandsworth,2011,,,,,,,,,,
25000000.0,Focus Features,UK,Kevin Macdonald,Action,19490041.0,The Eagle,PG-13,2011-02-11,114,6.2,Channing Tatum,57242,Jeremy Brock,2011,,,,,,,,,,
30000000.0,Relativity Media,USA,Marc Forster,Action,538690.0,Machine Gun Preacher,R,2012-02-03,129,6.8,Gerard Butler,56603,Jason Keller,2011,,,,,,,,,,
2000000.0,Elle Driver,France,Chris Kentis,Drama,12555230.0,Silent House,R,2012-03-09,86,5.3,Elizabeth Olsen,19546,Gustavo Hern�ndez,2011,,,,,,,,,,
79000000.0,Columbia Pictures,USA,Dennis Dugan,Comedy,74158157.0,Jack and Jill,PG,2011-11-11,91,3.4,Adam Sandler,65046,Steve Koren,2011,,,,,,,,,,
17000000.0,Endgame Entertainment,USA,Roger Donaldson,Action,41081.0,Seeking Justice,R,2012-01-13,105,6.2,Nicolas Cage,40833,Todd Hickey,2011,,,,,,,,,,
0.0,Michael De Luca Productions,USA,Jim Field Smith,Comedy,70931.0,Butter,R,2012-10-18,100,6.2,Jennifer Garner,18293,Jason A. Micallef,2011,,,,,,,,,,
130000000.0,DreamWorks Animation,USA,Chris Miller,Animation,149260504.0,Puss in Boots,PG,2011-10-28,90,6.7,Antonio Banderas,122582,Tom Wheeler,2011,,,,,,,,,,
12000000.0,Paramount Pictures,USA,Jason Reitman,Comedy,16311571.0,Young Adult,R,2011-12-16,94,6.3,Charlize Theron,68120,Diablo Cody,2011,,,,,,,,,,
0.0,Informant Media,UK,Tanya Wexler,Comedy,1800000.0,Hysteria,R,2012-08-31,100,6.7,Maggie Gyllenhaal,27231,Stephen Dyer,2011,,,,,,,,,,
0.0,Hermetof Pictures,UK,Ralph Fiennes,Drama,756452.0,Coriolanus,R,2012-01-20,123,6.2,Ralph Fiennes,28230,John Logan,2011,,,,,,,,,,
0.0,Paper Street Films,USA,Tony Kaye,Drama,71177.0,Detachment,NOT RATED,2012-06-15,98,7.7,Adrien Brody,63058,Carl Lund,2011,,,,,,,,,,
63000000.0,Universal Pictures,USA,Tim Hill,Animation,108085305.0,Hop,PG,2011-04-01,100,5.5,Russell Brand,26043,Cinco Paul,2011,,,,,,,,,,
25000000.0,Incentive Filmed Entertainment,USA,David R. Ellis,Horror,18872522.0,Shark Night 3D,PG-13,2011-09-02,90,4.0,Sara Paxton,21890,Will Hayes,2011,,,,,,,,,,
37000000.0,Alcon Entertainment,Canada,Charles Martin Smith,Drama,72286779.0,Dolphin Tale,PG,2011-09-23,113,6.9,Morgan Freeman,19114,Karen Janszen,2011,,,,,,,,,,
0.0,Indigo Film,Italy,Paolo Sorrentino,Comedy,142242.0,This Must Be the Place,R,2011-08-24,118,6.7,Sean Penn,28083,Paolo Sorrentino,2011,,,,,,,,,,
80000000.0,Columbia Pictures,USA,Frank Coraci,Comedy,80360843.0,Zookeeper,PG,2011-07-08,100,5.2,Kevin James,48201,Nick Bakay,2011,,,,,,,,,,
21000000.0,Summit Entertainment,USA,Jodie Foster,Drama,970816.0,The Beaver,PG-13,2011-06-17,91,6.7,Mel Gibson,42609,Kyle Killen,2011,,,,,,,,,,
0.0,Warp X,UK,Ben Wheatley,Crime,26297.0,Kill List,NOT RATED,2011-09-02,95,6.4,Neil Maskell,29136,Ben Wheatley,2011,,,,,,,,,,
55000000.0,Twentieth Century Fox Film Corporation,USA,Mark Waters,Comedy,68224452.0,Mr. Popper's Penguins,PG,2011-06-17,100,6.0,Jim Carrey,73019,Sean Anders,2011,,,,,,,,,,
30000000.0,Columbia Pictures,UK,Roland Emmerich,Drama,4463292.0,Anonymous,PG-13,2011-12-02,130,6.9,Rhys Ifans,36079,John Orloff,2011,,,,,,,,,,
94000000.0,Beijing New Picture Film Co.,China,Yimou Zhang,Drama,9213.0,The Flowers of War,R,2011-12-16,146,7.6,Christian Bale,41876,Heng Liu,2011,,,,,,,,,,
3000000.0,Instinctive Film,Germany,Xavier Gens,Drama,22000.0,Aislados,R,2012-04-20,112,5.8,Lauren German,31955,Karl Mueller,2011,,,,,,,,,,
12000000.0,Lightstream Entertainment,USA,Oren Moverman,Crime,969239.0,Rampart,R,2012-02-24,108,5.8,Woody Harrelson,20869,James Ellroy,2011,,,,,,,,,,
21000000.0,Fox 2000 Pictures,USA,David Bowers,Comedy,52698535.0,Diary of a Wimpy Kid: Rodrick Rules,PG,2011-03-25,100,6.6,Zachary Gordon,20904,Gabe Sachs,2011,,,,,,,,,,
0.0,Endgame Entertainment,USA,Alex Gregory,Comedy,154604.0,A Good Old Fashioned Orgy,R,2011-10-27,95,6.2,Jason Sudeikis,18896,Alex Gregory,2011,,,,,,,,,,
0.0,Film4,UK,Andrea Arnold,Drama,96889.0,Wuthering Heights,NOT RATED,2011-11-11,129,6.1,Kaya Scodelario,7758,Andrea Arnold,2011,,,,,,,,,,
30000000.0,Walt Disney Pictures,USA,Stephen J. Anderson,Animation,26692846.0,Winnie the Pooh,G,2011-07-15,100,7.2,Jim Cummings,16941,Stephen J. Anderson,2011,,,,,,,,,,
0.0,UK Film Council,UK,Phil Traill,Comedy,1201.0,Chalet Girl,R,2011-10-14,100,6.3,Felicity Jones,20389,Tom Williams,2011,,,,,,,,,,
0.0,Eros International,India,Zoya Akhtar,Adventure,3076226.0,Zindagi Na Milegi Dobara,Not specified,2011-07-15,155,8.1,Hrithik Roshan,50511,Farhan Akhtar,2011,,,,,,,,,,
3000000.0,Rhombus Media,Canada,Jason Eisener,Action,703002.0,Hobo with a Shotgun,NOT RATED,2011-05-12,86,6.1,Rutger Hauer,39392,John Davies,2011,,,,,,,,,,
135000000.0,Warner Bros.,Australia,George Miller,Animation,64006466.0,Happy Feet Two,PG,2011-11-18,100,5.9,Elijah Wood,34974,George Miller,2011,,,,,,,,,,
30000000.0,Universal Pictures,USA,Alister Grierson,Adventure,23070045.0,Sanctum,R,2011-02-04,108,5.9,Rhys Wakefield,49065,John Garvin,2011,,,,,,,,,,
5000000.0,Paramount Pictures,USA,Henry Joost,Horror,104007828.0,Paranormal Activity 3,R,2011-10-21,83,5.8,Chloe Csengery,80871,Christopher Landon,2011,,,,,,,,,,
0.0,Camberwell / Fly Films,UK,Terence Davies,Drama,1124786.0,The Deep Blue Sea,R,2011-11-25,98,6.3,Rachel Weisz,12608,Terence Rattigan,2011,,,,,,,,,,
0.0,BCDF Pictures,USA,Bruce Beresford,Comedy,539896.0,"Peace, Love, & Misunderstanding",R,2012-08-16,96,5.9,Jane Fonda,6655,Christina Mengert,2011,,,,,,,,,,
0.0,UK Film Council,UK,Lasse Hallstr�m,Comedy,9025107.0,Salmon Fishing in the Yemen,PG-13,2012-06-15,107,6.8,Ewan McGregor,54890,Simon Beaufoy,2011,,,,,,,,,,
10000000.0,Red Granite Pictures,USA,Jennifer Westfeldt,Comedy,7250054.0,Friends with Kids,R,2012-03-16,107,6.2,Jennifer Westfeldt,37719,Jennifer Westfeldt,2011,,,,,,,,,,
5000000.0,Big Beach Films,USA,Jesse Peretz,Comedy,24814830.0,Our Idiot Brother,R,2011-08-26,90,6.4,Paul Rudd,77870,Jesse Peretz,2011,,,,,,,,,,
19000000.0,New Line Cinema,USA,Todd Strauss-Schulson,Adventure,35033759.0,A Very Harold & Kumar 3D Christmas,R,2011-11-04,90,6.3,Kal Penn,58470,Jon Hurwitz,2011,,,,,,,,,,
14000000.0,Fox Searchlight Pictures,USA,Kenneth Lonergan,Drama,46495.0,Margaret,R,2012-06-01,150,6.5,Anna Paquin,13729,Kenneth Lonergan,2011,,,,,,,,,,
8000000.0,Mockingbird Pictures,UK,Rodrigo Garc�a,Drama,3014696.0,Albert Nobbs,R,2012-06-08,113,6.7,Glenn Close,20844,Gabriella Prekop,2011,,,,,,,,,,
0.0,Darko Entertainment,USA,Bobcat Goldthwait,Comedy,122029.0,God Bless America,R,2012-05-31,105,7.2,Joel Murray,63198,Bobcat Goldthwait,2011,,,,,,,,,,
0.0,Joe's Daughter,Canada,Sarah Polley,Comedy,1237514.0,Take This Waltz,R,2012-09-07,116,6.6,Michelle Williams,24105,Sarah Polley,2011,,,,,,,,,,
5000000.0,Dimension Films,USA,Gonzalo L�pez-Gallego,Horror,17686929.0,Apollo 18,PG-13,2011-09-02,86,5.2,Warren Christie,49108,Brian Miller,2011,,,,,,,,,,
0.0,Cherry Sky Films,USA,Adam Kassen,Biography,67071.0,Puncture,R,2012-03-15,100,6.9,Chris Evans,20277,Paul Danziger,2011,,,,,,,,,,
7000000.0,Annapurna Productions,USA,Aaron Harvey,Action,1887.0,Catch .44,R,2012-01-05,94,4.6,Malin Akerman,15243,Aaron Harvey,2011,,,,,,,,,,
75000000.0,Fox 2000 Pictures,USA,Mike Mitchell,Animation,133110742.0,Alvin and the Chipmunks: Chipwrecked,G,2011-12-16,87,4.4,Justin Long,24939,Jonathan Aibel,2011,,,,,,,,,,
2000000.0,Carver Films,Australia,Justin Kurzel,Biography,8012.0,The Snowtown Murders,NOT RATED,2011-05-19,119,6.6,Lucas Pittaway,14476,Shaun Grant,2011,,,,,,,,,,
0.0,Porchlight Films,Australia,Daniel Nettheim,Adventure,176432.0,The Hunter,R,2011-10-06,102,6.8,Willem Dafoe,32746,Alice Addison,2011,,,,,,,,,,
0.0,Les Films du Lendemain,France,Bertrand Bonello,Drama,19327.0,House of Tolerance,NOT RATED,2011-11-25,122,6.8,No�mie Lvovsky,4868,Bertrand Bonello,2011,,,,,,,,,,
0.0,Good Folk Films,USA,Sam Jaeger,Comedy,15374.0,Take Me Home,PG-13,2013-10-04,97,6.9,Sam Jaeger,6434,Sam Jaeger,2011,,,,,,,,,,
40000000.0,Warner Bros.,USA,Jason Winer,Comedy,33035397.0,Arthur,PG-13,2011-04-08,110,5.7,Russell Brand,47103,Peter Baynham,2011,,,,,,,,,,
2000000.0,TriStar Pictures,USA,Alex Kendrick,Drama,34522221.0,Courageous,PG-13,2011-09-30,100,7.0,Alex Kendrick,16417,Alex Kendrick,2011,,,,,,,,,,
41000000.0,Fox 2000 Pictures,USA,David Frankel,Comedy,7204138.0,The Big Year,PG,2011-10-14,100,6.2,Owen Wilson,36943,Howard Franklin,2011,,,,,,,,,,
0.0,Ad Hominem Enterprises,USA,Miguel Arteta,Comedy,6857503.0,Cedar Rapids,R,2011-03-18,87,6.3,Ed Helms,33701,Phil Johnston,2011,,,,,,,,,,
0.0,Isle of Man Film,UK,Sheree Folkson,Comedy,542.0,The Decoy Bride,PG,2012-03-09,89,6.2,Kelly Macdonald,9018,Neil Jaworski,2011,,,,,,,,,,
0.0,Davis Entertainment,USA,Nicole Kassell,Comedy,10011.0,A Little Bit of Heaven,PG-13,2012-05-04,100,6.3,Kate Hudson,24736,Gren Wells,2011,,,,,,,,,,
0.0,Skyscraper Films,USA,Zal Batmanglij,Drama,405614.0,Sound of My Voice,R,2012-08-03,100,6.7,Christopher Denham,17812,Zal Batmanglij,2011,,,,,,,,,,
8000000.0,Rickshaw Productions,USA,Joe Nussbaum,Comedy,10130219.0,Prom,PG,2011-04-29,104,5.4,Aimee Teegarden,13474,Katie Wech,2011,,,,,,,,,,
0.0,Haos Film,Greece,Yorgos Lanthimos,Drama,5981.0,Alps: Los suplantadores,NOT RATED,2013-11-01,100,6.4,Stavros Psyllakis,5996,Efthymis Filippou,2011,,,,,,,,,,
0.0,Anchor Bay Films,USA,Ami Canaan Mann,Crime,45282.0,Texas Killing Fields,R,2011-10-14,105,5.7,Sam Worthington,16018,Don Ferrarone,2011,,,,,,,,,,
13000000.0,GK Films,USA,Angelina Jolie,Drama,303877.0,In the Land of Blood and Honey,R,2012-02-16,100,4.4,Zana Marjanovic,32055,Angelina Jolie,2011,,,,,,,,,,
10000000.0,Foresight Unlimited,USA,Matthew Chapman,Drama,5176.0,The Ledge,R,2011-05-26,100,6.6,Charlie Hunnam,16604,Matthew Chapman,2011,,,,,,,,,,
0.0,Savage Film,Belgium,Micha�l R. Roskam,Crime,151840.0,Bullhead,R,2011-02-02,129,7.4,Matthias Schoenaerts,19152,Micha�l R. Roskam,2011,,,,,,,,,,
0.0,BBC Films,UK,Fernando Meirelles,Drama,99603.0,360,R,2012-08-10,110,6.2,Rachel Weisz,14114,Peter Morgan,2011,,,,,,,,,,
10920000.0,Eros International,India,Imtiaz Ali,Drama,985912.0,Rockstar,NOT RATED,2011-11-11,159,7.6,Ranbir Kapoor,29940,Imtiaz Ali,2011,,,,,,,,,,
20000000.0,Atlas Productions,USA,Paul Johansson,Drama,4752353.0,Atlas Shrugged: Part I,PG-13,2011-04-15,97,5.7,Taylor Schilling,11831,Brian Patrick O'Toole,2011,,,,,,,,,,
5000000.0,"Safran Company, The",Germany,Rob Minkoff,Comedy,1098.0,Flypaper,NOT RATED,2012-05-25,87,6.4,Patrick Dempsey,28775,Jon Lucas,2011,,,,,,,,,,
13000000.0,Antena 3 Films,USA,Juan Carlos Fresnadillo,Fantasy,69136.0,Intruders,R,2012-04-20,100,5.4,Clive Owen,18528,Nicol�s Casariego,2011,,,,,,,,,,
6600000.0,TriStar Pictures,USA,Salim Akil,Comedy,37295394.0,Jumping the Broom,PG-13,2011-05-06,100,5.7,Paula Patton,8399,Elizabeth Hunter,2011,,,,,,,,,,
22000000.0,Studio Ghibli,Japan,Gor� Miyazaki,Animation,1002895.0,From Up on Poppy Hill,PG,2011-07-16,91,7.5,Sarah Bolger,22336,Tetsur� Sayama,2011,,,,,,,,,,
32000000.0,Regency Enterprises,USA,John Whitesell,Action,37915414.0,"Big Mommas: Like Father, Like Son",PG-13,2011-02-18,107,4.4,Martin Lawrence,21446,Matt Fogel,2011,,,,,,,,,,
0.0,Slot Machine,France,Malgorzata Szumowska,Drama,157427.0,Elles,UNRATED,2012-08-24,99,5.7,Juliette Binoche,5354,Tine Byrckel,2011,,,,,,,,,,
16700000.0,Excel Entertainment,India,Farhan Akhtar,Action,3680306.0,Don 2,NOT RATED,2011-12-23,148,7.1,Shah Rukh Khan,43225,Farhan Akhtar,2011,,,,,,,,,,
8000000.0,Magic Violet,USA,Geoffrey Fletcher,Action,17186.0,Violet & Daisy,R,2013-06-06,88,6.1,Saoirse Ronan,10028,Geoffrey Fletcher,2011,,,,,,,,,,
0.0,Indeed films,Belgium,Bavo Defurne,Drama,27578.0,North Sea Texas,NOT RATED,2012-11-02,94,7.2,Ben Van den Heuvel,6494,Andr� Sollie,2011,,,,,,,,,,
250000000.0,Warner Bros.,UK,Christopher Nolan,Action,448139099.0,The Dark Knight Rises,PG-13,2012-07-20,164,8.4,Christian Bale,1253772,Jonathan Nolan,2012,,,,,,,,,,
100000000.0,The Weinstein Company,USA,Quentin Tarantino,Drama,162805434.0,Django Unchained,R,2012-12-25,165,8.4,Jamie Foxx,1070691,Quentin Tarantino,2012,,,,,,,,,,
78000000.0,Lionsgate,USA,Gary Ross,Adventure,408010692.0,The Hunger Games,PG-13,2012-03-23,142,7.2,Jennifer Lawrence,748581,Gary Ross,2012,,,,,,,,,,
220000000.0,Marvel Studios,USA,Joss Whedon,Action,623357910.0,The Avengers,PG-13,2012-05-04,143,8.1,Robert Downey Jr.,1064633,Joss Whedon,2012,,,,,,,,,,
130000000.0,Twentieth Century Fox Film Corporation,USA,Ridley Scott,Adventure,126477084.0,Prometheus,R,2012-06-08,124,7.0,Noomi Rapace,503113,Jon Spaihts,2012,,,,,,,,,,
180000000.0,New Line Cinema,USA,Peter Jackson,Adventure,303003568.0,The Hobbit: An Unexpected Journey,PG-13,2012-12-14,169,7.9,Martin Freeman,680250,Fran Walsh,2012,,,,,,,,,,
17000000.0,Brownstone Productions (II),USA,Jason Moore,Comedy,65001093.0,Pitch Perfect,PG-13,2012-10-05,112,7.2,Anna Kendrick,231932,Kay Cannon,2012,,,,,,,,,,
60000000.0,Paramount Pictures,USA,Christopher McQuarrie,Action,80070736.0,Jack Reacher,PG-13,2012-12-21,130,7.0,Tom Cruise,257474,Lee Child,2012,,,,,,,,,,
13000000.0,Summit Entertainment,USA,Stephen Chbosky,Drama,17738570.0,The Perks of Being a Wallflower,PG-13,2012-10-12,102,8.0,Logan Lerman,386932,Stephen Chbosky,2012,,,,,,,,,,
102000000.0,Cloud Atlas Productions,Germany,Tom Tykwer,Action,27108272.0,Cloud Atlas,R,2012-10-26,172,7.5,Tom Hanks,305013,David Mitchell,2012,,,,,,,,,,
120000000.0,Summit Entertainment,USA,Bill Condon,Adventure,292298923.0,The Twilight Saga: Breaking Dawn - Part 2,PG-13,2012-11-16,115,5.5,Kristen Stewart,197849,Melissa Rosenberg,2012,,,,,,,,,,
30000000.0,Lionsgate,USA,Drew Goddard,Horror,42073277.0,The Cabin in the Woods,R,2012-04-13,95,7.0,Kristen Connolly,304144,Joss Whedon,2012,,,,,,,,,,
61000000.0,Working Title Films,UK,Tom Hooper,Drama,148809770.0,Les Mis�rables,PG-13,2012-12-25,158,7.6,Hugh Jackman,262187,William Nicholson,2012,,,,,,,,,,
16000000.0,Indian Paintbrush,USA,Wes Anderson,Adventure,45512466.0,Moonrise Kingdom,PG-13,2012-06-29,94,7.8,Jared Gilman,261362,Wes Anderson,2012,,,,,,,,,,
200000000.0,Eon Productions,UK,Sam Mendes,Action,304360277.0,Skyfall,PG-13,2012-11-09,143,7.8,Daniel Craig,556275,Ian Fleming,2012,,,,,,,,,,
42000000.0,Columbia Pictures,USA,Phil Lord,Action,138447667.0,21 Jump Street,R,2012-03-16,110,7.2,Jonah Hill,441919,Michael Bacall,2012,,,,,,,,,,
209000000.0,Universal Pictures,USA,Peter Berg,Action,65422625.0,Battleship,PG-13,2012-05-18,131,5.8,Alexander Skarsg�rd,213632,Jon Hoeber,2012,,,,,,,,,,
30000000.0,Endgame Entertainment,USA,Rian Johnson,Action,66486205.0,Looper,R,2012-09-28,113,7.4,Joseph Gordon-Levitt,461775,Rian Johnson,2012,,,,,,,,,,
