name,month,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
American Dreamz,4,0,0,0,1,0,0,0,0,0,0,0,0
La Dalia Negra,9,0,0,0,0,0,0,0,0,1,0,0,0
Lady in the Water,7,0,0,0,0,0,0,1,0,0,0,0,0
The Fall,5,0,0,0,0,1,0,0,0,0,0,0,0
Annapolis,1,1,0,0,0,0,0,0,0,0,0,0,0
The Fast and the Furious: Tokyo Drift,6,0,0,0,0,0,1,0,0,0,0,0,0
All the King's Men,9,0,0,0,0,0,0,0,0,1,0,0,0
The Sentinel,4,0,0,0,1,0,0,0,0,0,0,0,0
The Foot Fist Way,9,0,0,0,0,0,0,0,0,1,0,0,0
Turistas,12,0,0,0,0,0,0,0,0,0,0,0,1
The Lake House,6,0,0,0,0,0,1,0,0,0,0,0,0
Blind Dating,2,0,1,0,0,0,0,0,0,0,0,0,0
The Fountain,11,0,0,0,0,0,0,0,0,0,0,1,0
The Good German,1,1,0,0,0,0,0,0,0,0,0,0,0
Bug,5,0,0,0,0,1,0,0,0,0,0,0,0
The Good Shepherd,12,0,0,0,0,0,0,0,0,0,0,0,1
The Namesake,4,0,0,0,1,0,0,0,0,0,0,0,0
The Science of Sleep,9,0,0,0,0,0,0,0,0,1,0,0,0
The Santa Clause 3: The Escape Clause,11,0,0,0,0,0,0,0,0,0,0,1,0
Basic Instinct 2,3,0,0,1,0,0,0,0,0,0,0,0,0
Al otro lado del mundo,1,1,0,0,0,0,0,0,0,0,0,0,0
The Grudge 2,10,0,0,0,0,0,0,0,0,0,1,0,0
Children of Men,1,1,0,0,0,0,0,0,0,0,0,0,0
Inside Man,3,0,0,1,0,0,0,0,0,0,0,0,0
Akeelah and the Bee,4,0,0,0,1,0,0,0,0,0,0,0,0
X-Men III: La batalla final,5,0,0,0,0,1,0,0,0,0,0,0,0
Mi mascota es un zombie,3,0,0,1,0,0,0,0,0,0,0,0,0
Employee of the Month,10,0,0,0,0,0,0,0,0,0,1,0,0
Miami Vice,7,0,0,0,0,0,0,1,0,0,0,0,0
Grandma's Boy,1,1,0,0,0,0,0,0,0,0,0,0,0
300,3,0,0,1,0,0,0,0,0,0,0,0,0
Goya's Ghosts,1,1,0,0,0,0,0,0,0,0,0,0,0
Eragon,12,0,0,0,0,0,0,0,0,0,0,0,1
RV,4,0,0,0,1,0,0,0,0,0,0,0,0
"You, Me and Dupree",7,0,0,0,0,0,0,1,0,0,0,0,0
Everyone's Hero,9,0,0,0,0,0,0,0,0,1,0,0,0
Priceless,4,0,0,0,1,0,0,0,0,0,0,0,0
Rescue Dawn,7,0,0,0,0,0,0,1,0,0,0,0,0
El imperio,7,0,0,0,0,0,0,1,0,0,0,0,0
Gridiron Gang,9,0,0,0,0,0,0,0,0,1,0,0,0
Scoop,7,0,0,0,0,0,0,1,0,0,0,0,0
Half Nelson,9,0,0,0,0,0,0,0,0,1,0,0,0
School for Scoundrels,9,0,0,0,0,0,0,0,0,1,0,0,0
Scary Movie 4,4,0,0,0,1,0,0,0,0,0,0,0,0
Saw III,10,0,0,0,0,0,0,0,0,0,1,0,0
The Break-Up,6,0,0,0,0,0,1,0,0,0,0,0,0
Running with Scissors,10,0,0,0,0,0,0,0,0,0,1,0,0
World Trade Center,8,0,0,0,0,0,0,0,1,0,0,0,0
Rocky Balboa,12,0,0,0,0,0,0,0,0,0,0,0,1
Eight Below,2,0,1,0,0,0,0,0,0,0,0,0,0
Wristcutters: A Love Story,11,0,0,0,0,0,0,0,0,0,0,1,0
El Perfume: Historia de un asesino,1,1,0,0,0,0,0,0,0,0,0,0,0
Infamous,10,0,0,0,0,0,0,0,0,0,1,0,0
Poseidon,5,0,0,0,0,1,0,0,0,0,0,0,0
Seraphim Falls,1,1,0,0,0,0,0,0,0,0,0,0,0
Flags of our Fathers,10,0,0,0,0,0,0,0,0,0,1,0,0
Over the Hedge,5,0,0,0,0,1,0,0,0,0,0,0,0
Flicka,10,0,0,0,0,0,0,0,0,0,1,0,0
Open Season,9,0,0,0,0,0,0,0,0,1,0,0,0
One Night with the King,10,0,0,0,0,0,0,0,0,0,1,0,0
Flushed Away,11,0,0,0,0,0,0,0,0,0,0,1,0
Flyboys,9,0,0,0,0,0,0,0,0,1,0,0,0
Notes on a Scandal,1,1,0,0,0,0,0,0,0,0,0,0,0
16 Blocks,3,0,0,1,0,0,0,0,0,0,0,0,0
Night at the Museum,12,0,0,0,0,0,0,0,0,0,0,0,1
Friends with Money,4,0,0,0,1,0,0,0,0,0,0,0,0
Fur: An Imaginary Portrait of Diane Arbus,3,0,0,1,0,0,0,0,0,0,0,0,0
Zoom,8,0,0,0,0,0,0,0,1,0,0,0,0
Nacho Libre,6,0,0,0,0,0,1,0,0,0,0,0,0
My Super Ex-Girlfriend,7,0,0,0,0,0,0,1,0,0,0,0,0
Garfield 2,6,0,0,0,0,0,1,0,0,0,0,0,0
Glory Road,1,1,0,0,0,0,0,0,0,0,0,0,0
Monster House,7,0,0,0,0,0,0,1,0,0,0,0,0
Facing the Giants,9,0,0,0,0,0,0,0,0,1,0,0,0
Pan's Labyrinth,1,1,0,0,0,0,0,0,0,0,0,0,0
Miss Potter,3,0,0,1,0,0,0,0,0,0,0,0,0
Factory Girl,2,0,1,0,0,0,0,0,0,0,0,0,0
Failure to Launch,3,0,0,1,0,0,0,0,0,0,0,0,0
Pisando firme,4,0,0,0,1,0,0,0,0,0,0,0,0
Pirates of the Caribbean: Dead Man's Chest,7,0,0,0,0,0,0,1,0,0,0,0,0
Fast Food Nation,11,0,0,0,0,0,0,0,0,0,0,1,0
Mission: Impossible III,5,0,0,0,0,1,0,0,0,0,0,0,0
Penelope,2,0,1,0,0,0,0,0,0,0,0,0,0
Peaceful Warrior,6,0,0,0,0,0,1,0,0,0,0,0,0
"Paris, je t'aime",6,0,0,0,0,0,1,0,0,0,0,0,0
Find Me Guilty,3,0,0,1,0,0,0,0,0,0,0,0,0
Paprika,6,0,0,0,0,0,1,0,0,0,0,0,0
Firewall,2,0,1,0,0,0,0,0,0,0,0,0,0
See No Evil,5,0,0,0,0,1,0,0,0,0,0,0,0
Dreamgirls,12,0,0,0,0,0,0,0,0,0,0,0,1
A Good Year,11,0,0,0,0,0,0,0,0,0,0,1,0
Volver,1,1,0,0,0,0,0,0,0,0,0,0,0
Talladega Nights: The Ballad of Ricky Bobby,8,0,0,0,0,0,0,0,1,0,0,0,0
Criaturas rastreras,3,0,0,1,0,0,0,0,0,0,0,0,0
Take the Lead,4,0,0,0,1,0,0,0,0,0,0,0,0
Van Wilder 2: The Rise of Taj,12,0,0,0,0,0,0,0,0,0,0,0,1
Superman Returns,6,0,0,0,0,0,1,0,0,0,0,0,0
ATL,3,0,0,1,0,0,0,0,0,0,0,0,0
Cuentos de Terramar,7,0,0,0,0,0,0,1,0,0,0,0,0
Lucky Number Slevin,4,0,0,0,1,0,0,0,0,0,0,0,0
Curious George,2,0,1,0,0,0,0,0,0,0,0,0,0
Curse of the Golden Flower,1,1,0,0,0,0,0,0,0,0,0,0,0
Hatchet,4,0,0,0,1,0,0,0,0,0,0,0,0
DOA: Dead or Alive,6,0,0,0,0,0,1,0,0,0,0,0,0
Stranger Than Fiction,11,0,0,0,0,0,0,0,0,0,0,1,0
Step Up,8,0,0,0,0,0,0,0,1,0,0,0,0
Crank,9,0,0,0,0,0,0,0,0,1,0,0,0
Accepted,8,0,0,0,0,0,0,0,1,0,0,0,0
United 93,4,0,0,0,1,0,0,0,0,0,0,0,0
Clerks II,7,0,0,0,0,0,0,1,0,0,0,0,0
Click,6,0,0,0,0,0,1,0,0,0,0,0,0
Little Children,2,0,1,0,0,0,0,0,0,0,0,0,0
The Benchwarmers,4,0,0,0,1,0,0,0,0,0,0,0,0
Underworld: Evolution,1,1,0,0,0,0,0,0,0,0,0,0,0
Little Miss Sunshine,8,0,0,0,0,0,0,0,1,0,0,0,0
The Astronaut Farmer,2,0,1,0,0,0,0,0,0,0,0,0,0
Littleman,7,0,0,0,0,0,0,1,0,0,0,0,0
The Ant Bully,7,0,0,0,0,0,0,1,0,0,0,0,0
Terror en Silent Hill,4,0,0,0,1,0,0,0,0,0,0,0,0
Tenacious D in The Pick of Destiny,11,0,0,0,0,0,0,0,0,0,0,1,0
Date Movie,2,0,1,0,0,0,0,0,0,0,0,0,0
Vida salvaje,4,0,0,0,1,0,0,0,0,0,0,0,0
Stay Alive,3,0,0,1,0,0,0,0,0,0,0,0,0
Man of the Year,10,0,0,0,0,0,0,0,0,0,1,0,0
Something New,2,0,1,0,0,0,0,0,0,0,0,0,0
Deja Vu,11,0,0,0,0,0,0,0,0,0,0,1,0
Smokin' Aces,1,1,0,0,0,0,0,0,0,0,0,0,0
Happy Feet,11,0,0,0,0,0,0,0,0,0,0,1,0
Destino final 3,2,0,1,0,0,0,0,0,0,0,0,0,0
We Are Marshall,12,0,0,0,0,0,0,0,0,0,0,0,1
Diamante de sangre,12,0,0,0,0,0,0,0,0,0,0,0,1
Deck the Halls,11,0,0,0,0,0,0,0,0,0,0,1,0
When a Stranger Calls,2,0,1,0,0,0,0,0,0,0,0,0,0
She's the Man,3,0,0,1,0,0,0,0,0,0,0,0,0
Marie Antoinette,10,0,0,0,0,0,0,0,0,0,1,0,0
Severance,9,0,0,0,0,0,0,0,0,1,0,0,0
A Guide to Recognizing Your Saints,10,0,0,0,0,0,0,0,0,0,1,0,0
Serpientes a bordo,8,0,0,0,0,0,0,0,1,0,0,0,0
A Scanner Darkly,7,0,0,0,0,0,0,1,0,0,0,0,0
Despu�s de la boda,5,0,0,0,0,1,0,0,0,0,0,0,0
Starter for 10,3,0,0,1,0,0,0,0,0,0,0,0,0
Madea's Family Reunion,2,0,1,0,0,0,0,0,0,0,0,0,0
Sospechas mortales,1,1,0,0,0,0,0,0,0,0,0,0,0
Southland Tales,12,0,0,0,0,0,0,0,0,0,0,0,1
Two for the Money,10,0,0,0,0,0,0,0,0,0,1,0,0
Junebug,9,0,0,0,0,0,0,0,0,1,0,0,0
The White Countess,6,0,0,0,0,0,1,0,0,0,0,0,0
"Yours, Mine & Ours",11,0,0,0,0,0,0,0,0,0,0,1,0
Thumbsucker,10,0,0,0,0,0,0,0,0,0,1,0,0
White Noise,1,1,0,0,0,0,0,0,0,0,0,0,0
Jarhead,11,0,0,0,0,0,0,0,0,0,0,1,0
Three Burials,2,0,1,0,0,0,0,0,0,0,0,0,0
Tideland,8,0,0,0,0,0,0,0,1,0,0,0,0
Tsotsi,3,0,0,1,0,0,0,0,0,0,0,0,0
Waiting...,10,0,0,0,0,0,0,0,0,0,1,0,0
The Wedding Date,2,0,1,0,0,0,0,0,0,0,0,0,0
Into the Blue,9,0,0,0,0,0,0,0,0,1,0,0,0
xXx: State of the Union,4,0,0,0,1,0,0,0,0,0,0,0,0
Wedding Crashers,7,0,0,0,0,0,0,1,0,0,0,0,0
Unleashed,5,0,0,0,0,1,0,0,0,0,0,0,0
Winter Passing,6,0,0,0,0,0,1,0,0,0,0,0,0
The Weather Man,10,0,0,0,0,0,0,0,0,0,1,0,0
V for Vendetta,3,0,0,1,0,0,0,0,0,0,0,0,0
Wolf Creek,12,0,0,0,0,0,0,0,0,0,0,0,1
Transporter 2,9,0,0,0,0,0,0,0,0,1,0,0,0
Zathura: A Space Adventure,11,0,0,0,0,0,0,0,0,0,0,1,0
War of the Worlds,6,0,0,0,0,0,1,0,0,0,0,0,0
The World's Fastest Indian,3,0,0,1,0,0,0,0,0,0,0,0,0
Joyeux Noel,5,0,0,0,0,1,0,0,0,0,0,0,0
Valiant,8,0,0,0,0,0,0,0,1,0,0,0,0
Tierra de los muertos,6,0,0,0,0,0,1,0,0,0,0,0,0
Transamerica,3,0,0,1,0,0,0,0,0,0,0,0,0
The Zodiac,8,0,0,0,0,0,0,0,1,0,0,0,0
Walk the Line,11,0,0,0,0,0,0,0,0,0,0,1,0
Venom,9,0,0,0,0,0,0,0,0,1,0,0,0
Mrs Henderson Presents,2,0,1,0,0,0,0,0,0,0,0,0,0
The Upside of Anger,4,0,0,0,1,0,0,0,0,0,0,0,0
Just Friends,11,0,0,0,0,0,0,0,0,0,0,1,0
Match Point,1,1,0,0,0,0,0,0,0,0,0,0,0
Serenity,9,0,0,0,0,0,0,0,0,1,0,0,0
Marilyn Hotchkiss' Ballroom Dancing & Charm School,1,1,0,0,0,0,0,0,0,0,0,0,0
Shadowboxer,7,0,0,0,0,0,0,1,0,0,0,0,0
Shopgirl,11,0,0,0,0,0,0,0,0,0,0,1,0
Man-Thing,4,0,0,0,1,0,0,0,0,0,0,0,0
Si te casas... te mato,5,0,0,0,0,1,0,0,0,0,0,0,0
Sin City,4,0,0,0,1,0,0,0,0,0,0,0,0
Sky High,7,0,0,0,0,0,0,1,0,0,0,0,0
Son of the Mask,2,0,1,0,0,0,0,0,0,0,0,0,0
Star Wars: Episode III - Revenge of the Sith,5,0,0,0,0,1,0,0,0,0,0,0,0
Madagascar,5,0,0,0,0,1,0,0,0,0,0,0,0
Stay,10,0,0,0,0,0,0,0,0,0,1,0,0
Stealth,7,0,0,0,0,0,0,1,0,0,0,0,0
Strangers with Candy,7,0,0,0,0,0,0,1,0,0,0,0,0
Lovewrecked,8,0,0,0,0,0,0,0,1,0,0,0,0
Supercross,8,0,0,0,0,0,0,0,1,0,0,0,0
Syriana,12,0,0,0,0,0,0,0,0,0,0,0,1
Tamara,2,0,1,0,0,0,0,0,0,0,0,0,0
Lords of Dogtown,6,0,0,0,0,0,1,0,0,0,0,0,0
Lord of War,9,0,0,0,0,0,0,0,0,1,0,0,0
Saw II,10,0,0,0,0,0,0,0,0,0,1,0,0
Sahara,4,0,0,0,1,0,0,0,0,0,0,0,0
Must Love Dogs,7,0,0,0,0,0,0,1,0,0,0,0,0
Nanny McPhee,1,1,0,0,0,0,0,0,0,0,0,0,0
Mr. & Mrs. Smith,6,0,0,0,0,0,1,0,0,0,0,0,0
North Country,10,0,0,0,0,0,0,0,0,0,1,0,0
Oliver Twist,9,0,0,0,0,0,0,0,0,1,0,0,0
Paradise Now,11,0,0,0,0,0,0,0,0,0,0,1,0
Miss Congeniality 2: Armed and Fabulous,3,0,0,1,0,0,0,0,0,0,0,0,0
Pretty Persuasion,6,0,0,0,0,0,1,0,0,0,0,0,0
Pride & Prejudice,11,0,0,0,0,0,0,0,0,0,0,1,0
Prime,10,0,0,0,0,0,0,0,0,0,1,0,0
Mirrormask,3,0,0,1,0,0,0,0,0,0,0,0,0
Rumor Has It...,12,0,0,0,0,0,0,0,0,0,0,0,1
Racing Stripes,1,1,0,0,0,0,0,0,0,0,0,0,0
Rebound,7,0,0,0,0,0,0,1,0,0,0,0,0
Red Eye,8,0,0,0,0,0,0,0,1,0,0,0,0
Regresiones de un hombre muerto,3,0,0,1,0,0,0,0,0,0,0,0,0
Rent,11,0,0,0,0,0,0,0,0,0,0,1,0
Memoirs of a Geisha,12,0,0,0,0,0,0,0,0,0,0,0,1
Revolver,11,0,0,0,0,0,0,0,0,0,0,1,0
Robots,3,0,0,1,0,0,0,0,0,0,0,0,0
Me and You and Everyone We Know,8,0,0,0,0,0,0,0,1,0,0,0,0
Roll Bounce,9,0,0,0,0,0,0,0,0,1,0,0,0
Romance & Cigarettes,1,1,0,0,0,0,0,0,0,0,0,0,0
London,2,0,1,0,0,0,0,0,0,0,0,0,0
Thank You for Smoking,4,0,0,0,1,0,0,0,0,0,0,0,0
The 40-Year-Old Virgin,8,0,0,0,0,0,0,0,1,0,0,0,0
The Perfect Man,6,0,0,0,0,0,1,0,0,0,0,0,0
The Legend of Zorro,10,0,0,0,0,0,0,0,0,0,1,0,0
The Longest Yard,5,0,0,0,0,1,0,0,0,0,0,0,0
The Man,9,0,0,0,0,0,0,0,0,1,0,0,0
The Matador,1,1,0,0,0,0,0,0,0,0,0,0,0
The New World,1,1,0,0,0,0,0,0,0,0,0,0,0
The Notorious Bettie Page,5,0,0,0,0,1,0,0,0,0,0,0,0
Kiss Kiss Bang Bang,11,0,0,0,0,0,0,0,0,0,0,1,0
Kinky Boots,5,0,0,0,0,1,0,0,0,0,0,0,0
The Pacifier,3,0,0,1,0,0,0,0,0,0,0,0,0
Kingdom of Heaven,5,0,0,0,0,1,0,0,0,0,0,0,0
King Kong,12,0,0,0,0,0,0,0,0,0,0,0,1
The Producers,12,0,0,0,0,0,0,0,0,0,0,0,1
The Island,7,0,0,0,0,0,0,1,0,0,0,0,0
The Quiet,8,0,0,0,0,0,0,0,1,0,0,0,0
The Ring Two,3,0,0,1,0,0,0,0,0,0,0,0,0
The Ringer,12,0,0,0,0,0,0,0,0,0,0,0,1
Kicking & Screaming,5,0,0,0,0,1,0,0,0,0,0,0,0
Keeping Mum,10,0,0,0,0,0,0,0,0,0,1,0,0
The Sisterhood of the Traveling Pants,6,0,0,0,0,0,1,0,0,0,0,0,0
The Skeleton Key,8,0,0,0,0,0,0,0,1,0,0,0,0
Just Like Heaven,9,0,0,0,0,0,0,0,0,1,0,0,0
The Squid and the Whale,12,0,0,0,0,0,0,0,0,0,0,0,1
L'enfant,9,0,0,0,0,0,0,0,0,1,0,0,0
The Interpreter,4,0,0,0,1,0,0,0,0,0,0,0,0
The Adventures of Sharkboy and Lavagirl 3-D,6,0,0,0,0,0,1,0,0,0,0,0,0
The Descent,8,0,0,0,0,0,0,0,1,0,0,0,0
The Amityville Horror,4,0,0,0,1,0,0,0,0,0,0,0,0
Little Manhattan,1,1,0,0,0,0,0,0,0,0,0,0,0
The Ballad of Jack and Rose,4,0,0,0,1,0,0,0,0,0,0,0,0
The Brothers Grimm,8,0,0,0,0,0,0,0,1,0,0,0,0
The Cave,8,0,0,0,0,0,0,0,1,0,0,0,0
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",12,0,0,0,0,0,0,0,0,0,0,0,1
The Chumscrubber,10,0,0,0,0,0,0,0,0,0,1,0,0
The Constant Gardener,8,0,0,0,0,0,0,0,1,0,0,0,0
Munich,1,1,0,0,0,0,0,0,0,0,0,0,0
The Death of Mr. Lazarescu,9,0,0,0,0,0,0,0,0,1,0,0,0
The Devil's Rejects,7,0,0,0,0,0,0,1,0,0,0,0,0
La casa de cera,5,0,0,0,0,1,0,0,0,0,0,0,0
The Dukes of Hazzard,8,0,0,0,0,0,0,0,1,0,0,0,0
The Exorcism of Emily Rose,9,0,0,0,0,0,0,0,0,1,0,0,0
The Family Stone,12,0,0,0,0,0,0,0,0,0,0,0,1
The Fog,10,0,0,0,0,0,0,0,0,0,1,0,0
Last Days,5,0,0,0,0,1,0,0,0,0,0,0,0
The Great Raid,8,0,0,0,0,0,0,0,1,0,0,0,0
The Greatest Game Ever Played,9,0,0,0,0,0,0,0,0,1,0,0,0
Lady Vengeance,7,0,0,0,0,0,0,1,0,0,0,0,0
The Hitchhiker's Guide to the Galaxy,4,0,0,0,1,0,0,0,0,0,0,0,0
La mujer de mi hermano,4,0,0,0,1,0,0,0,0,0,0,0,0
La marca de la bestia,2,0,1,0,0,0,0,0,0,0,0,0,0
The Curse of the Were-Rabbit,10,0,0,0,0,0,0,0,0,0,1,0,0
�on Flux,12,0,0,0,0,0,0,0,0,0,0,0,1
Dark Water,7,0,0,0,0,0,0,1,0,0,0,0,0
Imagine Me & You,5,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Goblet of Fire,11,0,0,0,0,0,0,0,0,0,0,1,0
Alone in the Dark,1,1,0,0,0,0,0,0,0,0,0,0,0
Cry_Wolf,9,0,0,0,0,0,0,0,0,1,0,0,0
Capote,2,0,1,0,0,0,0,0,0,0,0,0,0
Bewitched,6,0,0,0,0,0,1,0,0,0,0,0,0
Harsh Times,11,0,0,0,0,0,0,0,0,0,0,1,0
Casanova,1,1,0,0,0,0,0,0,0,0,0,0,0
Dirty Deeds,8,0,0,0,0,0,0,0,1,0,0,0,0
Herbie Fully Loaded,6,0,0,0,0,0,1,0,0,0,0,0,0
Get Rich or Die Tryin',11,0,0,0,0,0,0,0,0,0,0,1,0
Feast,1,1,0,0,0,0,0,0,0,0,0,0,0
Dirty Love,5,0,0,0,0,1,0,0,0,0,0,0,0
Bad News Bears,7,0,0,0,0,0,0,1,0,0,0,0,0
Goal! The Dream Begins,5,0,0,0,0,1,0,0,0,0,0,0,0
Hostel,1,1,0,0,0,0,0,0,0,0,0,0,0
Angel-A,12,0,0,0,0,0,0,0,0,0,0,0,1
Guess Who,3,0,0,1,0,0,0,0,0,0,0,0,0
Hostage,3,0,0,1,0,0,0,0,0,0,0,0,0
Diary of a Mad Black Woman,2,0,1,0,0,0,0,0,0,0,0,0,0
In Her Shoes,10,0,0,0,0,0,0,0,0,0,1,0,0
Ice Princess,3,0,0,1,0,0,0,0,0,0,0,0,0
Brokeback Mountain,1,1,0,0,0,0,0,0,0,0,0,0,0
Brick,4,0,0,0,1,0,0,0,0,0,0,0,0
Broken Flowers,8,0,0,0,0,0,0,0,1,0,0,0,0
Breakfast on Pluto,1,1,0,0,0,0,0,0,0,0,0,0,0
Elizabethtown,10,0,0,0,0,0,0,0,0,0,1,0,0
Beowulf & Grendel,3,0,0,1,0,0,0,0,0,0,0,0,0
Derailed,11,0,0,0,0,0,0,0,0,0,0,1,0
Because of Winn-Dixie,2,0,1,0,0,0,0,0,0,0,0,0,0
Beauty Shop,3,0,0,1,0,0,0,0,0,0,0,0,0
Everything Is Illuminated,10,0,0,0,0,0,0,0,0,0,1,0,0
Elektra,1,1,0,0,0,0,0,0,0,0,0,0,0
Be Cool,3,0,0,1,0,0,0,0,0,0,0,0,0
Deuce Bigalow: European Gigolo,8,0,0,0,0,0,0,0,1,0,0,0,0
Boogeyman,2,0,1,0,0,0,0,0,0,0,0,0,0
Cach�,2,0,1,0,0,0,0,0,0,0,0,0,0
Batman Begins,6,0,0,0,0,0,1,0,0,0,0,0,0
Hard Candy,4,0,0,0,1,0,0,0,0,0,0,0,0
An Unfinished Life,9,0,0,0,0,0,0,0,0,1,0,0,0
A History of Violence,9,0,0,0,0,0,0,0,0,1,0,0,0
Fun with Dick and Jane,12,0,0,0,0,0,0,0,0,0,0,0,1
Doom,10,0,0,0,0,0,0,0,0,0,1,0,0
Green Street Hooligans,11,0,0,0,0,0,0,0,0,0,0,1,0
Are We There Yet?,1,1,0,0,0,0,0,0,0,0,0,0,0
Dominion: Prequel to the Exorcist,5,0,0,0,0,1,0,0,0,0,0,0,0
Hitch,2,0,1,0,0,0,0,0,0,0,0,0,0
Chicken Little,11,0,0,0,0,0,0,0,0,0,0,1,0
Hide and Seek,1,1,0,0,0,0,0,0,0,0,0,0,0
Assault on Precinct 13,1,1,0,0,0,0,0,0,0,0,0,0,0
Cheaper by the Dozen 2,12,0,0,0,0,0,0,0,0,0,0,0,1
Flightplan,9,0,0,0,0,0,0,0,0,1,0,0,0
A Lot Like Love,4,0,0,0,1,0,0,0,0,0,0,0,0
"Good Night, and Good Luck.",11,0,0,0,0,0,0,0,0,0,0,1,0
Cinderella Man,6,0,0,0,0,0,1,0,0,0,0,0,0
Dreamer: Inspired by a True Story,10,0,0,0,0,0,0,0,0,0,1,0,0
Hoodwinked!,1,1,0,0,0,0,0,0,0,0,0,0,0
BloodRayne,1,1,0,0,0,0,0,0,0,0,0,0,0
Four Brothers,8,0,0,0,0,0,0,0,1,0,0,0,0
Coach Carter,1,1,0,0,0,0,0,0,0,0,0,0,0
Constantine,2,0,1,0,0,0,0,0,0,0,0,0,0
An American Haunting,5,0,0,0,0,1,0,0,0,0,0,0,0
Corpse Bride,9,0,0,0,0,0,0,0,0,1,0,0,0
A Sound of Thunder,9,0,0,0,0,0,0,0,0,1,0,0,0
Charlie and the Chocolate Factory,7,0,0,0,0,0,0,1,0,0,0,0,0
Adam's Apples,4,0,0,0,1,0,0,0,0,0,0,0,0
Asylum,9,0,0,0,0,0,0,0,0,1,0,0,0
Domino,10,0,0,0,0,0,0,0,0,0,1,0,0
Million Dollar Baby,1,1,0,0,0,0,0,0,0,0,0,0,0
The Notebook,6,0,0,0,0,0,1,0,0,0,0,0,0
Kill Bill: Vol. 2,4,0,0,0,1,0,0,0,0,0,0,0,0
Godsend,4,0,0,0,1,0,0,0,0,0,0,0,0
The Life Aquatic with Steve Zissou,12,0,0,0,0,0,0,0,0,0,0,0,1
Ella Enchanted,4,0,0,0,1,0,0,0,0,0,0,0,0
Enduring Love,11,0,0,0,0,0,0,0,0,0,0,1,0
The Libertine,3,0,0,1,0,0,0,0,0,0,0,0,0
Ray,10,0,0,0,0,0,0,0,0,0,1,0,0
Raising Helen,5,0,0,0,0,1,0,0,0,0,0,0,0
Saved!,6,0,0,0,0,0,1,0,0,0,0,0,0
Raise Your Voice,10,0,0,0,0,0,0,0,0,0,1,0,0
The Passion of the Christ,2,0,1,0,0,0,0,0,0,0,0,0,0
Hellboy,4,0,0,0,1,0,0,0,0,0,0,0,0
El aviador,12,0,0,0,0,0,0,0,0,0,0,0,1
Resident Evil: Apocalypse,9,0,0,0,0,0,0,0,0,1,0,0,0
The Motorcycle Diaries,10,0,0,0,0,0,0,0,0,0,1,0,0
Beyond the Sea,12,0,0,0,0,0,0,0,0,0,0,0,1
Rory O'Shea Was Here,10,0,0,0,0,0,0,0,0,0,1,0,0
A Cinderella Story,7,0,0,0,0,0,0,1,0,0,0,0,0
Torque,1,1,0,0,0,0,0,0,0,0,0,0,0
We Don't Live Here Anymore,9,0,0,0,0,0,0,0,0,1,0,0,0
The Machinist,12,0,0,0,0,0,0,0,0,0,0,0,1
The Merchant of Venice,2,0,1,0,0,0,0,0,0,0,0,0,0
Win a Date with Tad Hamilton!,1,1,0,0,0,0,0,0,0,0,0,0,0
Wimbledon,9,0,0,0,0,0,0,0,0,1,0,0,0
Howl's Moving Castle,6,0,0,0,0,0,1,0,0,0,0,0,0
Riding the Bullet,2,0,1,0,0,0,0,0,0,0,0,0,0
Layer Cake,6,0,0,0,0,0,1,0,0,0,0,0,0
Birth,10,0,0,0,0,0,0,0,0,0,1,0,0
The Manchurian Candidate,7,0,0,0,0,0,0,1,0,0,0,0,0
Miracle,2,0,1,0,0,0,0,0,0,0,0,0,0
Saint Ralph,5,0,0,0,0,1,0,0,0,0,0,0,0
Millions,4,0,0,0,1,0,0,0,0,0,0,0,0
Envy,4,0,0,0,1,0,0,0,0,0,0,0,0
Modigliani,9,0,0,0,0,0,0,0,0,1,0,0,0
The Perfect Score,1,1,0,0,0,0,0,0,0,0,0,0,0
Bad Education,2,0,1,0,0,0,0,0,0,0,0,0,0
Finding Neverland,12,0,0,0,0,0,0,0,0,0,0,0,1
First Daughter,9,0,0,0,0,0,0,0,0,1,0,0,0
A Home at the End of the World,10,0,0,0,0,0,0,0,0,0,1,0,0
A Love Song for Bobby Long,1,1,0,0,0,0,0,0,0,0,0,0,0
P.S.,2,0,1,0,0,0,0,0,0,0,0,0,0
The SpongeBob SquarePants Movie,11,0,0,0,0,0,0,0,0,0,0,1,0
Las leyes de atracci�n,4,0,0,0,1,0,0,0,0,0,0,0,0
My Summer of Love,7,0,0,0,0,0,0,1,0,0,0,0,0
The Stepford Wives,6,0,0,0,0,0,1,0,0,0,0,0,0
Flight of the Phoenix,12,0,0,0,0,0,0,0,0,0,0,0,1
Garfield,6,0,0,0,0,0,1,0,0,0,0,0,0
La isla maldita,5,0,0,0,0,1,0,0,0,0,0,0,0
Garden State,8,0,0,0,0,0,0,0,1,0,0,0,0
Before Sunset,7,0,0,0,0,0,0,1,0,0,0,0,0
The Terminal,6,0,0,0,0,0,1,0,0,0,0,0,0
Napoleon Dynamite,8,0,0,0,0,0,0,0,1,0,0,0,0
Home on the Range,4,0,0,0,1,0,0,0,0,0,0,0,0
Ocean's Twelve,12,0,0,0,0,0,0,0,0,0,0,0,1
